"timestamp","Pot_PV_power_W","AC_consumption_W","Charged_energy_W","Discharged_energy_W","PV_power_W","State_of_charge","Nur 1A S1 AC_Day_Energy_session","Nur 1A S1 vRELAY1_LVL","Nur 1A S2 AC_Day_Energy_session","Nur 1A S2 vRELAY1_LVL","Nur 1B S1 AC_Day_Energy_session","Nur 1B S1 vRELAY1_LVL","Nur 1C S1 AC_Day_Energy_session","Nur 1C S1 vRELAY1_LVL","Nur 2A S1 AC_Day_Energy_session","Nur 2A S1 vRELAY1_LVL","Nur 2A S2 AC_Day_Energy_session","Nur 2A S2 vRELAY1_LVL","Nur 2B S1 AC_Day_Energy_session","Nur 2B S1 vRELAY1_LVL","Nur 2C S1 AC_Day_Energy_session","Nur 2C S1 vRELAY1_LVL","Playground S1 AC_Day_Energy_session","Playground S1 vRELAY1_LVL","Playground S2 AC_Day_Energy_session","Playground S2 vRELAY1_LVL","Nur 1A CPE1 LED1_P","Nur 1A CPE1 LED2_P","Nur 1A CPE1 LED3_P","Nur 1A CPE2 LED1_P","Nur 1A CPE2 LED2_P","Nur 1A CPE2 LED3_P","Nur 1B CPE3 LED1_P","Nur 1B CPE3 LED2_P","Nur 1B CPE3 LED3_P","Nur 1B CPE4 LED1_P","Nur 1B CPE4 LED2_P","Nur 1B CPE4 LED3_P","Nur 1C CPE5 LED1_P","Nur 1C CPE5 LED2_P","Nur 1C CPE5 LED3_P","Nur 1C CPE6 LED1_P","Nur 1C CPE6 LED2_P","Nur 1C CPE6 LED3_P","Nur 2A CPE7 LED1_P","Nur 2A CPE7 LED2_P","Nur 2A CPE7 LED3_P","Nur 2A CPE8 LED1_P","Nur 2A CPE8 LED2_P","Nur 2A CPE8 LED3_P","Nur 2B CPE10 LED1_P","Nur 2B CPE10 LED2_P","Nur 2B CPE10 LED3_P","Nur 2B CPE9 LED1_P","Nur 2B CPE9 LED2_P","Nur 2B CPE9 LED3_P","Nur 2C CPE11 LED1_P","Nur 2C CPE11 LED2_P","Nur 2C CPE11 LED3_P","Nur 2C CPE12 LED1_P","Nur 2C CPE12 LED2_P","Nur 2C CPE12 LED3_P","Playground CPE1 LED1_P","Playground CPE1 LED2_P","Playground CPE1 LED3_P","Playground CPE2 LED1_P","Playground CPE2 LED2_P","Playground CPE2 LED3_P","Playground CPE3 LED1_P","Playground CPE3 LED2_P","Playground CPE3 LED3_P","Playground CPE4 LED1_P","Playground CPE4 LED2_P","Playground CPE4 LED3_P","Playground CPE5 LED1_P","Playground CPE5 LED2_P","Playground CPE5 LED3_P","Streetlight 1 CPE LED1_P","Streetlight 1 CPE LED2_P","Streetlight 1 CPE LED3_P","Streetlight 2 CPE LED1_P","Streetlight 2 CPE LED2_P","Streetlight 2 CPE LED3_P","Streetlight 3 CPE LED1_P","Streetlight 3 CPE LED2_P","Streetlight 3 CPE LED3_P"
2019-08-05 21:00:00,0,318.183333333333,0,349.999999999994,0,95.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.5,0,0,0,0,5.083,0,0,0,0,0,4.864,0,0,0,0,0,5.773,0,0,0,0,0,4.53166666666667,0,0,0,4.78544444444444,4.7729,3.20866666666667,4.825125,4.7689,4.9745,0,0,0,0,0,5.62545454545455,4.49311111111111,4.45357142857143,3.61875,4.401375,4.45688888888889,4.330625,4.38071428571429,4.47075,4.247125,4.4496,4.4519,4.8881,4.482375,4.42766666666667,4.65914285714286,4.45938461538462,4.423,5.72925,4.567,4.39933333333333,2.48266666666667,4.424,4.48533333333333,4.9425
2019-08-05 22:00:00,0,318.633333333333,0,349.999999999994,0,93.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.5,NA,2.69444444444444,0,0,4.80136363636364,0,0,0,0,0,4.28916666666667,0,0,0,0,0,4.616,0,0,0,0,0,3.532,0,0,0,4.8313,4.75745454545455,4.72066666666667,4.88166666666667,4.909,4.3875,0,0,0,0,0,5.555875,1.38754545454545,1.3529,1.3984,1.346,1.36166666666667,2.4,1.39758333333333,1.3973,1.34716666666667,1.37555555555556,1.41281818181818,1.375,1.3845,1.3498,1.33975,4.54092857142857,4.47611764705882,4.80873333333333,1.17364285714286,1.7458,1.78172916666667,4.543,4.45,4.356625
2019-08-05 23:00:00,0,317.65,0,349.999999999994,0,92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.5,NA,4,0,0,5.6248,0,0,0,0,0,4.2039,0,0,0,0,0,4.96828571428571,0,0,0,0,0,4.48366666666667,0,0,0,4.794375,4.84266666666667,2.802,4.94725,4.96716666666667,4.2626,0,0,0,0,0,3.90914285714286,1.36727272727273,1.39233333333333,1.43314285714286,1.38518647959184,1.405,1.417,1.38972727272727,1.36845454545455,1.3445,1.4205,1.3963,1.37757142857143,1.3782,1.31728571428571,1.34723076923077,4.41393333333333,4.46486666666667,5.98957142857143,1.19011428571429,1.79166666666667,1.25421428571429,4.45842857142857,4.46114285714286,4.09125
2019-08-06 00:00:00,0,247.833333333333,0,280.000000000001,0,91.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.4,0,0,4.4016,0,0,0,0,0,5.213,0,0,0,0,0,3.14928571428571,0,0,0,0,0,4.09781818181818,0,0,0,4.81642857142857,4.81633333333333,6.614375,4.85177777777778,4.80466666666667,4.784125,0,0,0,0,0,5.81925,1.387875,1.35771428571429,1.34616666666667,1.292,1.372,1.284,1.38666666666667,1.37672727272727,1.37466666666667,1.3839,1.3475,1.37183333333333,1.34788888888889,1.33411111111111,1.3192,4.5258125,4.54035714285714,5.0095,1.9102,1.17645,0.704625,4.4946,4.46733333333333,3.733
2019-08-06 01:00:00,0,255.933333333333,0,280.000000000001,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,4.8425,0,0,0,0,0,5.69283333333333,0,0,0,0,0,3.5385,0,0,0,0,0,5.377375,0,0,0,4.80544444444444,4.74714285714286,3.66257142857143,4.85544444444444,4.878,4.48877777777778,0,0,0,0,0,4.7274,1.3945,1.423625,1.3622,1.4158,1.36266666666667,1.378,1.37527272727273,1.358625,1.30255555555556,1.41716666666667,1.35077777777778,1.39385714285714,1.3775,1.37166666666667,1.3609,4.42873333333333,4.49471428571429,5.51135714285714,1.15014583333333,1.1105,0,4.57791666666667,4.54622222222222,4.26375
2019-08-06 02:00:00,0,250.816666666667,0,270.00000000001,0,90.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,4.38733333333333,0,0,0,0,0,4.42655555555556,0,0,0,0,0,5.29909090909091,0,0,0,0,0,4.27483333333333,0,0,0,4.8145,4.818375,5.23675,4.81566666666667,4.8535,4.453875,0,0,0,0,0,4.95366666666667,1.296,1.40575,1.314,1.473,1.4165,1.266,1.38333333333333,1.38333333333333,1.3685,1.41385714285714,1.34116666666667,1.3924,1.348,1.35641666666667,1.30533333333333,4.50664705882353,4.47877777777778,5.1767,0.079,0,0,4.5145,4.42833333333333,5.068
2019-08-06 03:00:00,0,249.765625,0,280.000000000001,0,89.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,2.9872,0,0,0,0,0,2.80433333333333,0,0,0,0,0,3.757125,0,0,0,0,0,3.5278,0,0,0,3.8046,3.11327272727273,2.905375,3.26641666666667,3.01775,2.9822,0,0,0,0,0,2.26466666666667,0.110384615384615,0.124818181818182,0.1386,0,0.127363636363636,0.10925,0,0.148888888888889,0,0,0,0,0,0.245545454545455,0.176,0,0,0,0,0,0,0,0,0
2019-08-06 04:00:00,0,247.4,0,269.999999999982,0,88.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310606060606061,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06 05:00:00,0,126.315068493151,0,140.000000000015,0.205479452054795,88,0.102,0.375,0,0,1.02,1.77777777777778,0,0,0,0,4.318,4.625,0,0,2.193,2.22222222222222,0,0.641333333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06 06:00:00,27.9642612175,54.8591549295775,10.0000000000193,20.0000000000102,61.8028169014084,88,2.856,3.14285714285714,0,0,7.293,6.25,0,0,0,0,5.015,4.75,0,0,3.009,3,0.242693478260855,8,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06 07:00:00,275.88048333,63.4166666666667,430.000000000007,0,514.983333333333,100,1.581,1.75,0,0,5.253,5.57142857142857,0,0,0,0,4.352,5,0,0,1.088,1.125,0.318306521739145,1.66666666666667,NA,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06 08:00:00,779.290977065,78.0923076923077,1139.99999999999,0,1279.53846153846,100,0,0.142857142857143,0,0,1.598,1.625,0,0,0,0,4.777,5,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06 09:00:00,1365.019448175,71.6065573770492,1210.00000000001,0,1344.27868852459,100,0,0,0,0,0,0.125,0,0,0,0,5.049,5,0,0,1.445,2,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06 10:00:00,1815.845646775,63.5833333333333,650.000000000006,0,749.966666666667,100,0,0,0,0,0.663,1.14285714285714,0,0,0,0,4.913,5,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06 11:00:00,2079.555984565,63.6666666666667,329.999999999984,0,405.083333333333,100,0.629,0.75,0,0,3.757,3.42857142857143,0,0,0.561,1,4.879,5,0,0,1.156,1.42857142857143,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06 12:00:00,2151.80423473,66.9333333333333,189.999999999998,0,267.816666666667,100,2.482,2.375,0,0,4.403,4,0,0,7.31,7.71428571428571,3.281,2.75,0,0,3.349,3.42857142857143,6.24884210526317,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06 13:00:00,2029.748819005,69.2166666666667,129.999999999995,0,213.1,100,2.159,2.57142857142857,0,0,3.706,3.75,0,0,4.913,4,3.315,3.57142857142857,0,0,4.301,5,0.0347157894736743,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06 14:00:00,1719.06274452,78.5666666666667,110.000000000014,0,193.466666666667,100,1.564,1.375,0,0,2.669,3,0,0,3.145,3.375,5.61,5.625,0,0,2.788,2.125,0.312442105263157,1.72567287784679,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06 15:00:00,1221.630247385,75.7666666666667,90.0000000000034,0,178.366666666667,100,0,0,0,0,2.72,2.625,0,0,2.125,2.14285714285714,3.74,3.42857142857143,0,0,0,0,0,1.21660052910053,NA,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41981818181818,2.41336363636364,2.2046,1.95644444444444,1.85058333333333,2.01233333333333,2.80127272727273,2.7244,2.38841666666667,2.42933333333333,3.1316,1.3226,2.23808333333333,1.96633333333333,1.3151,2.744,2.29558333333333,2.20561538461538,1.7792,2.10963636363636,1.84488888888889,2.2806,2.42863636363636,1.5923
2019-08-06 16:00:00,369.36305444,72.5970149253731,59.9999999999739,0,140.746268656716,100,0,0,0,0,1.258,1.28571428571429,0,0,3.587,3.875,1.7,1.375,0,0,0,0,0,1.41111111111111,NA,1.33333333333333,0,0,2.29758333333333,0,0,0,0,0,2.3127,0,0,0,0,0,2.03430769230769,0,0,0,0,0,1.61822222222222,0,0,0,1.63311111111111,2.15055555555556,1.563375,3.04881818181818,2.07585714285714,3.334625,0,0,0,0,0,2.314125,4.502625,4.43127272727273,4.85711111111111,4.455125,4.52755555555556,4.94011111111111,4.46027272727273,4.55775,4.89966666666667,4.36990909090909,4.45377777777778,4.64966666666667,4.507,4.436125,4.45522222222222,4.46261538461538,4.48038461538462,4.27191666666667,4.69275,4.3665,4.033,4.46588888888889,4.50472727272727,4.7035
2019-08-06 17:00:00,25.684426869,148.2,0,109.999999999985,45.2333333333333,99.7,0,0,0,0,0,0,0,0,4.097,3.77777777777778,0,0,0,0,0,0,0,0.600980392156863,NA,1.5,0,0,3.61064285714286,0,0,0,0,0,5.58742857142857,0,0,0,0,0,5.39481818181818,0,0,0,0,0,5.7285,0,0,0,4.76281818181818,4.9,4.74118181818182,4.85,4.88058333333333,5.93590909090909,0,0,0,0,0,4.85783333333333,4.45166666666667,4.52557142857143,5.21228571428571,4.46825,4.53022222222222,3.87066666666667,4.515875,4.47722222222222,5.345375,4.342625,4.53171428571429,4.65742857142857,4.36242857142857,4.38966666666667,2.710625,4.463,4.452,5.82066666666667,4.41933333333333,4.47875,3.369,4.5011875,4.5649,4.7552
2019-08-06 18:00:00,0,277.508196721311,0,310.000000000002,0.245901639344262,98.7,0,0,0,0,0,0,0,0,1.02,1,0,0,0,0,0,0,0,0.390625,NA,3.44871794871795,0,0,5.091,0,0,0,0,0,4.99385714285714,0,0,0,0,0,4.4856,0,0,0,0,0,4.87,0,0,0,4.859,4.835,3.63257142857143,4.88436363636364,4.8129,5.41171428571429,0,0,0,0,0,4.9589,4.4855,4.336,3.67671428571429,4.4919,4.520125,4.30522222222222,4.41914285714286,4.42057142857143,4.11822222222222,4.4245,4.51883333333333,3.66,4.42925,4.4067,6.08233333333333,4.4967,4.44935714285714,3.4981,4.359,4.5269,3.9595,4.386,4.35022222222222,4.8045
2019-08-06 19:00:00,0,322,0,349.999999999994,0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519298245614035,NA,0,0,0,5.25725,0,0,0,0,0,3.85918181818182,0,0,0,0,0,3.5008,0,0,0,0,0,3.49066666666667,0,0,0,4.7736,4.848,4.34909090909091,4.944875,4.98,4.41209090909091,0,0,0,0,0,4.596375,4.47436363636364,4.37155555555556,3.98090909090909,4.52175,4.53128571428571,4.35633333333333,4.38683333333333,4.4674,4.57057142857143,4.51314285714286,4.48466666666667,4.3276,4.42814285714286,4.47683333333333,5.00514285714286,4.44233333333333,4.4535,3.46833333333333,4.311,4.418,3.63533333333333,4.3825,4.51990909090909,4.2683
2019-08-06 20:00:00,0,323.65,0,360.000000000014,0,96.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611111111111111,NA,0,0,0,4.89283333333333,0,0,0,0,0,5.31011111111111,0,0,0,0,0,5.73322222222222,0,0,0,0,0,6.45288888888889,0,0,0,4.80455555555556,4.91855555555556,3.40722222222222,4.8834,4.84911111111111,5.42471428571429,0,0,0,0,0,4.55257142857143,4.449875,4.578125,4.31166666666667,4.42977777777778,4.56342857142857,4.321,4.41788888888889,4.535375,4.68916666666667,4.43211111111111,4.435125,4.4575,4.44,4.409,4.5994,4.49853846153846,4.55281818181818,5.23109090909091,4.46033333333333,4.60775,5.956,4.44257142857143,4.52318181818182,4.2076
2019-08-06 21:00:00,0,318.9,0,349.999999999994,0,95.1,0,0,0,0,0,0,0,0,0.0169999999999995,0,0,0,0,0,0,0,NA,0.1,NA,0,0,0,5.02084615384615,0,0,0,0,0,5.751125,0,0,0,0,0,4.93866666666667,0,0,0,0,0,4.3972,0,0,0,4.844625,4.764125,3.50055555555556,4.97411111111111,4.95911111111111,4.738875,0,0,0,0,0,5.291,4.544,4.4954,4.025375,4.4355,4.52333333333333,5.038,4.40185714285714,4.44933333333333,3.989375,4.4474,4.47285714285714,5.18544444444444,4.403875,4.4946,5.1715,4.51553846153846,4.47241666666667,4.672,4.47366666666667,3.94930416666667,5.492,4.49655555555556,4.494375,4.8744
2019-08-06 22:00:00,0,317.9,0,349.999999999994,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.0833333333333333,NA,0,0,0,4.18675,0,0,0,0,0,4.887125,0,0,0,0,0,5.62125,0,0,0,0,0,5.139125,0,0,0,4.8494,4.9292,4.24042857142857,4.89344444444444,4.89716666666667,4.419625,0,0,0,0,0,4.8555,1.69888888888889,1.41291666666667,1.38577777777778,1.3428,1.4284,1.4216,1.3842,1.6891,1.40625,1.40544444444444,1.36716666666667,1.38325,1.3062,1.36222222222222,1.58554545454545,4.50544444444444,4.45764705882353,4.70655555555556,1.17364285714286,1.7458,1.78172916666667,4.4535,4.59916666666667,5.636
2019-08-06 23:00:00,0,317.966666666667,0,349.999999999994,0,92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.53125,NA,0,0,0,4.99788888888889,0,0,0,0,0,3.96657142857143,0,0,0,0,0,5.70566666666667,0,0,0,0,0,4.731,0,0,0,4.7125,4.95533333333333,3.0994,4.86436363636364,4.84871428571429,3.833,0,0,0,0,0,5.3118,1.38325,1.3448,1.44283333333333,1.33366666666667,1.3836,1.313,1.387,1.3864,1.3639,1.361,1.366125,1.43316666666667,1.35591666666667,1.3745,1.32155555555556,4.46,4.519875,4.2948,1.19011428571429,1.79166666666667,1.25421428571429,4.35983333333333,4.5352,3.42385714285714
2019-08-07 00:00:00,0,244.766666666667,0,270.00000000001,0,91.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,5.73228571428571,0,0,0,0,0,4.03416666666667,0,0,0,0,0,6.629,0,0,0,0,0,4.206,0,0,0,4.81983333333333,4.8465,3.16355555555556,4.86185714285714,4.8395,4.970125,0,0,0,0,0,4.54822222222222,1.33842857142857,1.33790909090909,1.322625,1.376,1.36366666666667,1.513,1.37283333333333,1.3972,1.32554545454545,1.36928571428571,1.3526,1.47822222222222,1.3835625,1.34226666666667,1.35830769230769,4.47675,4.50623076923077,4.9015,1.9102,1.17645,0.704625,4.47809090909091,4.36875,3.49871428571429
2019-08-07 01:00:00,0,243.133333333333,0,270.00000000001,0,91.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,4.799125,0,0,0,0,0,3.565375,0,0,0,0,0,5.16385714285714,0,0,0,0,0,3.96671428571429,0,0,0,4.716,4.7336,4.7095,4.91722222222222,4.89257142857143,3.82608333333333,0,0,0,0,0,5.1615,1.3545,1.36844444444444,1.355,1.41,1.3585,1.31,1.38536363636364,1.35192307692308,1.39390909090909,1.395875,1.36071428571429,1.39566666666667,1.398875,1.37475,1.324375,4.51811764705882,4.52069230769231,3.8626,1.15014583333333,1.1105,0,4.4535,4.593,5.0182
2019-08-07 02:00:00,0,243.2,0,259.999999999991,0,90.2,0,0,0,0,0,0,0,0,0.017,0,0.204,0.5,0,0,0,0,NA,0,0,0,0,0,6.165,0,0,0,0,0,5.2057,0,0,0,0,0,4.34942857142857,0,0,0,0,0.704285714285714,4.579,0,0,0,4.84775,4.96925,3.99,4.75266666666667,4.81588888888889,4.66511111111111,0,0,0,0,0,3.885875,1.37322222222222,1.395,1.319125,1.413,1.407,1.499,1.38291666666667,1.362,1.44988888888889,1.4005,1.3755,1.349125,1.36908333333333,1.3688,1.42166666666667,4.49342857142857,4.53133333333333,4.78246666666667,0.079,0,0,4.45666666666667,4.46742857142857,5.5248
2019-08-07 03:00:00,0,243.266666666667,0,270.00000000001,0,89.4,0,0,0,0,0,0,0,0,2.244,2,3.825,3.625,0,0,0,0,NA,0,0,0,0,0,4.22,0,0,0,0,0,3.65675,0,0,0,0,0,4.71425,0,0,0,0,0,4.68544444444444,0,0,0,3.8692,3.592125,5.324125,4.32455555555556,3.54771428571429,3.41,0,0,0,0,0,4.09366666666667,0,0,0,0.291,0.1392,0,0.258636363636364,0,0.159,0,0,0,0.0986428571428571,0.127818181818182,0.0993076923076923,0,0,0,0,0,0,0.413454545454545,0.391583333333333,0.325090909090909
2019-08-07 04:00:00,0,244.4,0,269.999999999982,0,88.5,0,0,0,0,0,0,0,0,2.193,2.625,3.06,4,0,0,0,0,NA,0.310606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07 05:00:00,0,151.83908045977,0,159.999999999997,0.0574712643678161,88.1,0,0,0,0,0,0,0,0,0.186999999999999,0.428571428571429,3.247,3.5,0,0,1.802,2.25,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07 06:00:00,25.36763618415,57.375,30.0000000000296,30.0000000000011,68.171875,88.1,0,0,0,0,0,0,0,0,1.802,2.28571428571429,2.006,2,0,0,6.851,6.5,NA,1.46940035273369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07 07:00:00,273.190638595,57.4925373134328,379.999999999995,0,439.955223880597,100,0,0,0,0,0,0,0,0,3.4,2.85714285714286,1.122,1.25,0,0,6.8,6.625,NA,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07 08:00:00,782.225168605,65.1166666666667,939.999999999998,0,1054.98333333333,100,0,0,0,0,0,0,0,0,2.516,2.5,1.887,2,0,0,6.902,6.71428571428571,NA,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07 09:00:00,1385.988616045,66.1311475409836,1190,0,1318.40983606557,100,0,0,0,0,4.046,4.375,0,0,4.25,5.14285714285714,1.513,1.625,0,0,3.281,2.125,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07 10:00:00,1845.417446085,66.0833333333333,769.999999999982,0,872.033333333333,100,0,0,0,0,6.834,6.25,0,0,7.021,6.25,2.873,3,0,0,0,0,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07 11:00:00,2113.786865945,70.0166666666667,379.999999999995,0,473.516666666667,100,0,0,0,0,3.4,3.14285714285714,0,0,2.686,3,1.598,1.75,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07 12:00:00,2186.70040928,69.4166666666667,200.000000000045,0,286.066666666667,100,0,0,0,0,5.406,5.75,0,0,5.406,5.85714285714286,0,0,0,0,1.581,1.71428571428571,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07 13:00:00,1995.09242403,59.25,139.999999999986,0,210.033333333333,100,0,0,0,0,6.868,6.125,0,0,6.137,5.14285714285714,0,0,0,0,2.176,2.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07 14:00:00,1755.929171345,63.4,110.000000000014,0,182.966666666667,100,0,0,0,0,3.842,3.5,0,0,1.615,2,3.74,3.75,0,0,1.462,1.28571428571429,NA,1.72567287784679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07 15:00:00,950.70292499,65.0166666666667,89.999999999975,0,164.366666666667,100,0,0,0,0,0.0340000000000025,0.142857142857143,0,0,3.06,3,4.335,4.28571428571429,0,0,0,0,NA,1.21660052910053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7135,2.2192,2.28623076923077,2.46044444444444,2.42063636363636,2.13684615384615,1.84371428571429,1.99909090909091,1.57122222222222,2.03115384615385,1.63145454545455,2.45225,2.765,1.7951,2.80566666666667,2.38990909090909,2.77023076923077,1.81566666666667,1.322,0.5705,1.73509090909091,2.012,1.8524,2.0144
